r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127,r128,r129,r130,r131,r132,r133,r134,r135,r136,r137,r138,r139,r140,r141,r142,r143,r144,r145,r146,r147,r148,r149,r150,r151,r152,r153,r154,r155,r156,r157,r158,r159,r160,r161,r162,r163,r164,r165,r166,r167,r168,r169,r170,r171,r172,r173,r174,r175,r176,r177,r178,r179,r180,r181,r182,r183,r184,r185,r186,r187,r188,r189,r190,r191,r192,r193,r194,r195,r196,r197,r198,r199,r200,r201,r202,r203,r204,r205,r206,r207,r208,r209,r210,r211,r212,r213,r214,r215,r216,r217,r218,r219,r220,r221,r222,r223,r224,r225,r226,r227,r228,r229,r230,r231,r232,r233,r234,r235,r236,r237,r238,r239,r240,r241,r242,r243,r244,r245,r246,r247,r248,r249,r250,r251,r252,r253,r254,r255,r256,r257,r258,r259,r260,r261,r262,r263,r264,r265,r266,r267,r268,r269,r270,r271,r272,r273,r274,r275,r276,r277,r278,r279,r280,r281,r282,r283,r284,r285,r286,r287,r288,r289,r290,r291,r292,r293,r294,r295,r296,r297,r298,r299,r300,r301,r302,r303,r304,r305,r306,r307,r308,r309,r310,r311,r312,r313,r314,r315,r316,r317,r318,r319,r320,r321,r322,r323,r324,r325,r326,r327,r328,r329,r330,r331,r332,r333,r334,r335,r336,r337,r338,r339,r340,r341,r342,r343,r344,r345,r346,r347,r348,r349,r350,r351,r352,r353,r354,r355,r356,r357,r358,r359,lin_vel,ang_vel,cmd_lin,cmd_ang
10.0,10.0,10.0,9.985621267868217,10.0,9.996379087372548,10.0,9.993777977175805,9.992785521415334,10.0,10.0,9.984201142027118,10.0,10.0,10.0,3.4469269325287804,3.2552200772299,3.0643206628185276,2.9010431768328067,2.759110930277966,2.6395889571948907,2.524987428059697,2.446834031006343,2.3433895190780447,2.261210867033162,2.1324169302178015,2.076637633488734,2.0197862414953685,1.951415231349547,1.8839400255110326,1.8378050805960962,1.775764767473476,1.7393718293046203,1.675207893179878,1.6592073816301016,1.6160963702336995,1.5562186084908762,1.5302717940735249,1.4924864081942595,1.4486269098665614,1.460246041134018,1.428257039305875,1.4065826004863171,1.359964507669286,1.3420985652682471,1.3270876766916817,1.304668428584255,1.263590539982762,1.2491558853567857,1.2269831823743738,1.2022116975658577,1.2150040786959964,1.1740296496058824,1.1880489811203,1.1454379503486543,1.1081338174287232,1.1423692358572908,1.1170974035787617,1.1076280107318273,1.0894075320865855,1.0982137807613643,1.0512650846851013,1.062676485153888,1.0533325958297304,1.0491091887072126,1.028671037225601,1.0279400390412232,1.0173846466920182,1.028072608558527,1.0013915963972493,0.9986513447415882,0.99721607550992,0.9968022614280707,1.0075875402424732,0.9835259666552276,0.9917192859683691,0.9750206009151353,0.9699549265383524,0.9371808565909077,0.9351561430464045,0.9751035170839162,0.9645959517755832,0.9755670671064512,0.9453918471274568,0.963027363222535,0.9757190992662101,0.9463487583895718,0.933131807212791,0.9411886370671445,0.9313208034145497,0.9736899241967314,0.9708585767449793,0.9427690924800418,0.9299945058532288,0.9683178333181683,0.9680420100140642,0.9365654049334531,0.9795244201977791,0.9393174156726292,0.9670275476796208,0.9542818902965942,0.9700132903848137,0.9695779375441742,0.9808382985241638,0.9781857399677005,0.971957397847311,1.0059303926576626,0.9888587353322466,1.0137444810127405,1.0083696575500944,1.015030518586374,0.9970552627669154,1.0285716263960685,1.0599147192705838,1.0516650514475898,1.0745135916467103,1.063900883309138,1.0679756039736157,1.090436557210268,1.1228370798519933,1.0968730847488175,1.108221039583494,1.1364872490055318,1.1339221374934194,1.1802721417067958,1.159963148441124,1.1672443004512678,1.232564023744076,1.2196101615612491,1.2651636095476169,1.2264065463979772,1.290786337766835,1.2951279077481654,1.3481656767809433,1.345706283817137,1.3529620717957596,1.391474922080348,1.4325316333466185,1.3821122551896066,1.4071133667841345,1.4057257897639035,1.4100723691564654,1.4140679305296922,1.4294491603311934,1.4368297347938999,1.4303243745638325,1.4269867586820644,1.4434021034406153,1.4667357429584518,1.4502881873462594,1.4618744919577948,1.4671386965554798,1.4927408137191829,1.4915855832249358,1.4963288015259648,1.4697399137718046,1.51057000953573,1.531196722069114,1.5404900889207098,1.5432814047132564,1.5538446908759602,1.553624692417281,1.6107952783673432,1.6164989952043765,1.6115943156765078,1.6545325196777627,1.66435395357733,1.6854893110679017,1.6976550331290252,1.723819178508508,1.7074933139391153,1.7721603426563575,1.788688239448957,1.822615788122575,1.8621500424619664,1.8735214551677726,1.9068508419542087,1.9214462014143736,1.9821855774878194,1.987570524934691,2.019483722181902,2.0764157323971983,2.1394006320819643,2.183328967278519,2.213061913734165,2.263646513941895,2.3185936694404647,2.366427483408688,2.4254035516214545,2.5066544730587927,2.5591273479351706,2.646675384532711,2.7177683471801077,2.784306493025509,2.860444058074531,2.9555812328508075,3.0626916472630286,3.173531736170459,3.2027367256316985,3.195075639604641,3.231967110166546,3.241376733345469,3.2930291096087974,3.2979509320456724,3.34284016305223,3.3560664409637635,3.380840356917215,3.4170169682759974,3.4568456988165837,3.5005570000314656,9.99843263788848,9.998256765438105,10.0,10.0,9.986023309172902,10.0,10.0,9.99593001510458,10.0,10.0,10.0,10.0,9.998632456010535,10.0,9.995105384188435,10.0,10.0,9.990062617488654,10.0,9.995775810720852,10.0,9.988672866087088,10.0,10.0,10.0,9.99749929746221,10.0,10.0,10.0,9.978194903394272,2.167324173547412,2.024243007182784,1.9181676480503838,1.8293964869675743,1.744400563730851,1.6785841807446897,1.5831861137670626,1.558789097368748,1.472898792383119,1.4414486031599874,1.3606376365441821,1.325047248306783,1.2688447055384287,1.2308278010922382,1.2201392603441672,1.1478382332544113,1.1523170391903608,1.1208359007168893,1.099071031761333,1.0531465244120801,1.0096945327256266,1.002593413061969,0.97266391908154,0.9419432478500926,0.9632270304826495,0.97378396073625,0.9222415887696638,0.9538575425731763,0.9216875239607609,0.9270888989942664,0.9649389585039906,0.9563760156679701,0.9624397071798684,0.940233568041044,0.9423142330993036,0.9653329904376063,0.9478502980123232,0.9529439431481774,0.955112940852738,0.9861652304912553,0.9688490177367027,0.9755893581944866,0.9739128235639987,0.9809146768676849,0.9877938320439555,0.9818910822164069,0.9865978679535783,1.0108715418568683,1.0074018179324424,1.0414646028185175,1.0227626877323184,1.0558681787927688,1.035241965575654,1.0344366792007273,1.094667820150019,1.0541693830314403,1.0572418226414726,1.059280683628974,1.07310511426417,1.0854924588527521,1.120938062809396,1.1473014267227244,1.1471108796385039,1.1387025106259838,1.157802313522329,1.1944750306106502,1.231744549434835,1.2351501195459431,1.247934339781793,1.245443705387288,1.2701102666345603,1.3063408481624894,1.315557733154123,1.3552310105732102,10.0,10.0,10.0,9.992786324159114,9.991182256518778,9.995931159592711,9.998753012951715,9.992053725339789,10.0,9.993423910064786,9.99884445221319,9.994716119661627,9.9893887513214,9.99244379357558,9.997158149929922,9.992641907331251,10.0,10.0,10.0,10.0,9.994498374398619,10.0,9.993272872253565,9.986340507193155,10.0,9.989688417556012,10.0,10.0,10.0,9.991433703983821,10.0,10.0,9.998936218305733,9.987317318832835,9.982282836118507,9.995615299319004,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.2156307985025916,-0.0029968649451317794,0.22,0.0
10.0,10.0,9.99262784964583,10.0,9.986123844962506,9.988663479718525,9.985254019665344,9.9982763229173,9.98656293506352,10.0,9.997353866086497,9.984085301443184,9.99925847442463,10.0,9.989641367872443,3.4198207317444327,3.2591886287382663,3.0685841750022056,2.882951757638762,2.7571406744805698,2.6416156208727206,2.5230129297061086,2.4184830532840684,2.309682400170617,2.2440326527101155,2.1563148586331797,2.1150357800497517,2.0017324944734054,1.9561815005682959,1.8904632755835722,1.8321201468099375,1.7708199669934521,1.7470359505201047,1.6541986861273097,1.6373104445702484,1.5955089806001508,1.5764095468475015,1.521591221672163,1.5013290383575042,1.4663712631274446,1.4512858787537872,1.4228926820375096,1.3810838847316556,1.3575743421571815,1.330395618893582,1.306450723460352,1.2901648895241795,1.2562132094373974,1.2489100751605167,1.2569795674587143,1.2243058393057604,1.2042046481634892,1.1842165710155539,1.1596562212010246,1.15987189772843,1.136163450100096,1.1294750282392996,1.1186013428820558,1.1256666180468218,1.0930735286024325,1.090984154466909,1.0483092308878867,1.0705204336565048,1.060346720863475,1.0443301527870084,1.0399818431574128,1.0323333009131626,1.0282300932199857,1.0206927274036721,0.982054496703754,0.9800607078967718,1.0001750266528728,1.0005450810307839,0.9765952344109801,0.9922325103225746,0.9676397439232112,0.9909750644104867,0.9923398494443462,0.9598565758662084,0.9627360636441173,0.9591324780229958,0.9382880632952573,0.934856904876944,0.9574409821449412,0.9501587759332473,0.96392460020642,0.958537571211353,0.9503015905101357,0.954697526016477,0.9371030331577596,0.9474562044554006,0.9635576238800199,0.9601091602056588,0.9615633356267659,0.949417101398194,0.9542319621848786,0.9589719207302873,0.9475942192817581,0.9831633837209041,0.9824949587248577,0.9787272841803345,0.9659424742137283,0.9824723669825259,0.9755626220040513,0.9533468713429712,0.9750909433927015,0.9950486106660763,1.0052021641140625,1.0238028773359433,1.0124232432980338,1.014352409229018,1.012102668972125,1.032801662044434,1.0221218978405837,1.0253617826985455,1.0521032732089515,1.0870909193818576,1.087415552277624,1.1050999857622048,1.0981860907318093,1.084731106279208,1.1156575275694194,1.1353259140061625,1.1325526296535435,1.1518336483577556,1.1653793750242363,1.1795516704666529,1.2155678221673116,1.2551500133761706,1.262755212304528,1.260435583930454,1.2911322547568589,1.3046256401245333,1.3098363069707324,1.3286406073732637,1.3853017927349203,1.3855299816648987,1.4204901297779393,1.4113947888769545,1.4498282299859275,1.4523523697276455,1.4546240328439202,1.4586197220224055,1.4430332631236922,1.465714287715474,1.454180884367814,1.4795673723573532,1.4842250697029729,1.459186607320059,1.4681921165821477,1.4898953818345784,1.506427664098745,1.4935676656422447,1.5377800567724422,1.5142134760220147,1.525828905397308,1.5556931954894455,1.5442903275564042,1.5631374424993572,1.589188785975364,1.5811356223013866,1.5988694945596003,1.628888810891486,1.6107027086620882,1.6372259113345227,1.653369200934294,1.6898938012358709,1.6936585446465164,1.7482821126654464,1.7672698273628453,1.76002903068005,1.7934809838881451,1.832218218075381,1.848606236875492,1.8783868157884274,1.9082662950719629,1.9130947097152513,1.9841342650105374,2.0240897444667367,2.044267627373378,2.0881033816354106,2.125521145790387,2.1652325131861923,2.2109628761263527,2.2545111724059774,2.2949515340330837,2.3785805585760307,2.405324473212952,2.4727355322501343,2.536284968631702,2.6237647675747677,2.6793159856579716,2.780515815436212,2.8258716537540076,2.936910734625572,3.01114282377059,3.136864780842748,3.2406937308732733,3.247369008809051,3.2557965131781925,3.284706403064108,3.3142601347632095,3.315009560861958,3.3486308871189805,3.366264550102118,3.41265415763005,3.458013758560592,3.4658801279740326,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.992079677542149,9.984710089102578,10.0,10.0,9.978524152907884,9.9969957888473,10.0,10.0,9.982548655723821,9.976668690447971,10.0,9.990730372985473,10.0,9.99923551791932,10.0,9.992847634558542,9.99381457342053,10.0,9.992329286302414,9.980924729206748,9.997816204430466,10.0,10.0,10.0,2.179589616599182,2.0520623676384004,1.9354586140845118,1.8310478085780224,1.7482089364484679,1.679556667145619,1.6014517922567417,1.4935705067390337,1.4548018667602638,1.3975375730811912,1.3458042597010138,1.307317093649456,1.2702464497081853,1.23618319365449,1.1910721338695023,1.138948308663198,1.1164515267157404,1.0738932999958695,1.0707468416505068,1.0162945643474321,1.0002821328272948,0.9552442406163388,0.9591931196402425,0.9863956479495977,0.9285900465179506,0.9728253501494021,0.9382762173674286,0.9289615451068434,0.9429345302094021,0.9344541607667374,0.9484366520834361,0.9454334386910144,0.9428179462413161,0.9676894191377472,0.975556699217029,0.9472504964531823,0.9666719120218982,0.9585700902961446,0.9468999467476401,0.9587114351896288,0.9571299618464941,0.9832636520050227,0.9624544418387744,0.9808542951663713,1.0019906017211053,1.0175699427074636,1.0258110199837054,1.0028459908759662,0.9996355513454925,0.9746242877875845,1.015122030987932,1.0253077250613645,1.041843388506846,1.0446549831714431,1.0518323809319303,1.0523984801133137,1.0748832964585315,1.073525636314038,1.0971137963619981,1.09035669890403,1.0848354819607515,1.097828386378312,1.126430494910419,1.1755497789559226,1.147116369192088,1.1860581609138352,1.1836702941001547,1.216385807185435,1.2040164221253318,1.2420423877237594,1.2634746257468235,1.279541740585215,1.2961831586787345,1.344416978640874,10.0,10.0,9.997665452454294,9.983563626665296,9.98833259361426,9.990731484114526,10.0,9.981510938328487,10.0,10.0,10.0,9.995120053815308,9.998891442385435,9.99773791784217,9.971689347501103,9.99590329939,9.99535652752678,10.0,9.994039550845802,10.0,10.0,9.993066617421492,9.984017008283224,10.0,9.996265377382512,9.975132558528617,9.99240608027067,9.998439998077634,9.986601663259597,10.0,10.0,10.0,9.994644491355624,9.993469943851109,10.0,9.995229551566897,9.989374705880106,9.999498202026189,9.998327108779915,9.999514926764778,10.0,9.98633504581344,10.0,9.996720333501317,9.991934640443764,9.994518927591947,10.0,0.2218941875538972,-0.0025155241025222926,0.22,0.0
10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.995475121328209,9.985451091550452,9.995152717571285,10.0,9.99433103116952,9.989476028264926,9.996503351897355,3.4481829446631935,3.2222561375919256,3.0728330691059877,2.9259008791281733,2.7783761809147536,2.646531688412753,2.541408979955502,2.4375967271445695,2.323682965101592,2.260586766100175,2.159031932251622,2.104764104008543,2.005146727768127,1.952535110048807,1.9016632710502355,1.8261440819825108,1.7935841619941273,1.7310524149057733,1.6916046878604,1.647148998306872,1.5958273090879036,1.5664404330413937,1.5237264872429872,1.5037780542553358,1.4509357117292654,1.4205058480133095,1.4290975640068333,1.3922681254907587,1.3640549032036573,1.3144867745115407,1.3042412700380905,1.3063925508798786,1.2666450573595884,1.2500302286011116,1.2376292874323938,1.2374891060367523,1.2017227601759644,1.2190699909158786,1.1597788530028343,1.150309954758886,1.148498200869477,1.1258190286823893,1.124694868386597,1.1182790625247239,1.0862230452252817,1.0842271292906482,1.1100256629343077,1.0779571225240896,1.028602061060638,1.0614877719157318,1.041559302290883,1.0447088116874588,1.0119200722097517,1.0249287997358156,0.9996150211475443,0.9923179489595121,0.9753938665056004,1.0089967414492833,0.9812125132481877,0.9867866057527143,0.9761498476799924,0.9708149026811476,0.9491465575635849,0.9700510801245041,0.9856186547218253,0.938653483183323,0.9582684450289257,0.9662859832750565,0.943569739118331,0.9619220568319127,0.9362452546060704,0.9459694556850667,0.9360228498540698,0.969285373042388,0.9505911097682609,0.9305050942924783,0.939041305522272,0.9818908951751911,0.9276495576645813,0.9603566682286107,0.9470860121945103,0.9541319135439177,0.970121021829602,0.9777912612153199,0.977829260055677,0.9418807442775223,0.9433050456837702,0.9770190156044728,0.9773801450248314,0.9777739099462589,0.9931468721192144,0.9939135087950015,0.9940952811569523,0.9911756569545838,1.0058183820727526,1.0162015846893901,1.0154109626445542,1.0343298567700874,1.0360715314977946,1.0603775549241596,1.0384890066778334,1.0630512799350245,1.0648325211689857,1.0873608672535775,1.11404688926287,1.10057799223617,1.1137229869657215,1.127691888181394,1.172969074609419,1.173942749209371,1.1767846019828148,1.1925586181757153,1.2058246225043927,1.2237881587931578,1.2565571444803718,1.259334031140476,1.2877822406638992,1.2851792100827015,1.3203149949264397,1.3639859574369944,1.3662368821042574,1.420089236536434,1.425091743608317,1.4505295126809916,1.467706289454923,1.4569857074858585,1.4781975403340235,1.4487975810810023,1.4940219401554993,1.4875831268579918,1.4931224254484634,1.4868423258828203,1.4893607020531108,1.5361000468203807,1.490952949514399,1.5171025511149316,1.5190101110674346,1.5273477192948033,1.5617471695040206,1.5584353689486334,1.5822679611395287,1.5881161259116225,1.5747315430362825,1.6055831456829683,1.630757227436196,1.6279976428821294,1.6647320341099243,1.6959598348792508,1.6780578404987891,1.7021926540729249,1.7162955460521478,1.7136375834621633,1.7324321707818953,1.7477830102052925,1.7885891552182787,1.8259020022040615,1.8421246059686984,1.8846813300123149,1.8598163025521397,1.9210699651635317,1.9403573410119173,1.9739460207544366,2.0281346853387716,2.0317388158941965,2.083239598487139,2.108448176593303,2.1673723246132064,2.201713044988123,2.2518499330530064,2.2958342748560545,2.3787892320263917,2.422029576155781,2.469194001429727,2.526062188773794,2.5756138153442083,2.6601184860828075,2.7422955278163283,2.8225125190702567,2.9130094026462143,2.9866775689605083,3.05189534134017,3.1873108091536504,3.265192219139799,3.2748866867089346,3.3201641119797456,3.3147217191218425,3.3499964006154084,3.3781154382727814,3.4038095598593774,3.43303049210327,3.4597845721752085,3.47984300747243,9.996673321313867,10.0,10.0,9.9916161485078,10.0,9.989092530072861,10.0,10.0,9.992840947080696,9.989242910192564,9.984575010698803,10.0,10.0,10.0,10.0,10.0,9.991865605480644,9.984628408261992,9.995023078902994,10.0,9.991046810339222,10.0,10.0,10.0,10.0,9.996797439003085,10.0,9.998332332478551,10.0,10.0,9.996035564856482,2.2474121029014653,2.1011073998360468,1.9382091350832242,1.8422605389833115,1.7242442000349096,1.6208535285753662,1.6037459959258187,1.5141544324381058,1.425308965150827,1.385692264819744,1.3298265362283341,1.2958675534215378,1.2500686329384394,1.1902104076393045,1.1458399485030553,1.1267236838199683,1.074563419561,1.0696365972393826,1.02637110670659,0.9903961524015266,0.9592601898140426,0.995300759755298,0.9445274151673096,0.9414337987718876,0.9524189342845722,0.9397888714665239,0.9562024502766187,0.9806615270861664,0.9520718421950206,0.9668976045649457,0.9613262867645016,0.9522331094945349,0.9543135464169332,0.9625289290802566,0.9499728137045625,0.9639319748364071,0.9561810289728465,0.9684661490258892,0.961880435362507,0.9639606894199187,0.9684262002904078,0.9590852899102513,0.9815901923935647,0.9663224383761041,0.9683129066332368,0.9733853848770863,0.9680340993069532,1.0270676533701868,0.9936552861038365,1.00051653196153,1.0110480863435218,0.9956032828192526,1.0138370370076362,1.024475573425343,1.0493805377591676,1.0708121243972386,1.0641573973915261,1.0445204110011235,1.0805969717467223,1.0638975508835635,1.0838312670498407,1.107321791327866,1.1341342620577517,1.1374872861891216,1.1693365351474474,1.157441751673431,1.1648445604654707,1.191529788025148,1.2044026349143684,1.2399557274481687,1.24602327975352,1.2633840912304406,1.3001841427575556,1.3353713956913407,9.989050869803473,10.0,9.99085110174671,9.988183382834983,9.99357078333535,10.0,10.0,10.0,10.0,10.0,10.0,9.986529125965093,10.0,10.0,10.0,9.999450567474875,9.997718799832965,10.0,9.993523441163598,10.0,10.0,9.982317204757937,9.998705047991248,9.991220673907849,9.99010004320024,9.981428595904594,10.0,10.0,9.995744647411245,9.995250538463434,10.0,10.0,9.998974741865895,10.0,10.0,10.0,10.0,9.99731556854972,10.0,9.977474752193118,9.998963925691497,10.0,10.0,9.998781363252451,9.988459973757832,10.0,9.997898662667444,10.0,0.23211641064300553,-0.05827681028099701,0.22,0.0
9.992444133237342,9.991858623372618,9.983026313129624,10.0,10.0,10.0,10.0,10.0,9.99653475751126,9.991309978832993,9.9937166776927,10.0,10.0,10.0,9.994753812418717,3.4487328028969,3.2408324185977095,3.0913685814131147,2.9065636879073273,2.769039985009721,2.636113024295049,2.520855318453872,2.4454016687303173,2.333017631430968,2.233771256987405,2.175727827894779,2.0904174579311743,2.0060644293279535,1.9437931299272986,1.9176065870479426,1.8228221563991904,1.7752394906677198,1.7427932157683037,1.7125784054556445,1.6269044704684996,1.6114757017211956,1.58673007371544,1.5451881500130418,1.5084854760202406,1.4584392317793553,1.4481496320195557,1.4298000083578597,1.3558473187905566,1.3521702465143999,1.3344763553494543,1.3336318378572727,1.2775677694097474,1.2809091866095095,1.2314409499474637,1.24633569340828,1.2497303498418555,1.193122481137654,1.1807064898247406,1.1611129818073727,1.144614983352392,1.156073679390314,1.1151191201948594,1.1326995508725428,1.1104155522390833,1.0989702615918917,1.0995085538586258,1.0703034475280917,1.0729797020227232,1.0388594598531713,1.0457586774871828,1.0395422612526222,1.060992619079209,1.014025077264296,1.0352961068004012,1.0007750426244695,0.9834487488565054,0.9720983965439951,0.9950317189184709,0.9712019340138814,0.9870308717932675,0.9707515045857176,0.9432446640365677,0.9495254385447223,0.984650220745648,0.9670174499213099,0.9569249626785049,0.9578028104176443,0.9825435970670308,0.9544212878834282,0.9667444423410965,0.9128420034369823,0.9366316915657457,0.9639449039414496,0.9673059522030321,0.9657651054774287,0.9591641968737168,0.9463402004180912,0.9631384998785096,0.9432015348914206,0.9385211479436807,0.9266102333461602,0.9555744279049921,0.963426440117942,0.9653827632291364,0.9841310555350508,0.969624442051732,0.964272946936665,0.9846636843113366,0.9990176731293476,0.9767734157867546,0.9671503653115778,0.989947095814843,0.9835459369678853,0.9937641609779985,1.0096821030578635,1.0278878932010662,1.0192047894737983,1.0533057997765038,1.0609727169485699,1.051505777283832,1.0679380402627252,1.064814346773114,1.06463104154712,1.074034046065261,1.1060780502294336,1.1040995243841176,1.1031717210930274,1.132397929321104,1.1502074006120264,1.1645268211342283,1.1576864913108782,1.203149285218035,1.1998753737290204,1.2214187293831398,1.2624256143292458,1.2617109622481157,1.2839489614798145,1.2974048300235848,1.3274189462698807,1.3676371569571995,1.3746628069280586,1.4008285134968255,1.4216750325745624,1.4560515797896696,1.4431910989928216,1.4480290293831002,1.4536486798370256,1.464262746966815,1.4765034213143546,1.4812297834660821,1.4792876923301383,1.4790173856276159,1.490809361174156,1.5352031381566222,1.4954875398058427,1.5366029016398768,1.5213552461338884,1.5270576646608631,1.5770820604154552,1.5700770340548869,1.5710759060014112,1.5697121433353254,1.5774363722947393,1.597600670661897,1.6436583640864364,1.6392708488688126,1.6449071029571056,1.6753206429286716,1.6899169654307866,1.698052783160121,1.7219534888206751,1.7315027950839392,1.7365791076132542,1.7713915450665265,1.7817707535464868,1.8313155978341373,1.8263264780349786,1.8569389985302314,1.9020507944588132,1.917963682610285,1.937335545638928,1.977604426865414,2.0227459680759656,2.0430977006522437,2.0719888958504353,2.132590669626797,2.160100617879021,2.1969330457344007,2.2462215101064915,2.309233993643089,2.364133524690124,2.421163122126769,2.467238778650823,2.5418322286882638,2.5852868891025893,2.6631555220186893,2.7385155313715646,2.8224632736525974,2.901281458687447,2.9924305185032143,3.078882000328596,3.1790482836983984,3.282005501501338,3.2976592471850905,3.318878025074189,3.3370070999136927,3.345353176840458,3.363462482877252,3.4141944367217567,3.43285523303143,3.449807606257881,3.4655796882607786,10.0,10.0,9.988620613169875,9.986951300618687,10.0,9.994889865585852,10.0,10.0,9.994268327691639,10.0,9.993201959255218,9.999427261191178,9.995501315450163,10.0,9.998219000234883,9.986536656515131,10.0,9.983331009241885,10.0,10.0,10.0,10.0,10.0,9.99367114782954,10.0,9.98433880943969,10.0,10.0,10.0,10.0,9.975163307151952,2.2299066761537016,2.081728180828535,1.945695692650335,1.8509592224500118,1.7512688243512224,1.6317646155360428,1.5897729612351612,1.5129356782752361,1.4389866477170805,1.403742029783676,1.3241027143776152,1.2991932372696944,1.2586972165638715,1.1831051770868684,1.147607784030255,1.1180719744760244,1.0725150691361,1.0534080205905554,1.0091176701146962,1.001032703835063,0.9775170909351264,0.975676880802122,0.9380788180083384,0.9288152621890243,0.9933524511697459,0.9504824104879849,0.9636840475356732,0.9777666070219018,0.9692592413811659,0.9615317232511784,0.9467476139095344,0.9537561455670478,0.9329989151245086,0.958215489130604,0.9453806210582131,0.9447948624710009,0.9512325549425624,0.9758702437055359,0.9644004726838694,0.9645768846595212,0.9738566969170217,0.9580384564818774,0.9688505559718573,0.9741577814608765,0.9653953452307036,0.9812351851527625,0.9761657732166299,1.019339788752453,0.983846308785287,0.9966284392638007,1.0042664717617287,1.0031446629556553,1.0166505702020638,1.0143109240451849,1.025557999413805,1.0537994327799745,1.048044553847476,1.0547374224195516,1.07468263850586,1.0689282663479223,1.0923499434847168,1.1026437418687736,1.1502726878382203,1.1330377514024659,1.137880562985183,1.1495569084634074,1.1578981516153828,1.195609031741596,1.1898682139515326,1.2260364081877815,1.2250797459919476,1.2757090780944789,1.2777516575676182,1.328102072994376,9.99702408636258,9.997107442275755,9.98353323058605,10.0,9.996245222352703,10.0,9.991766090214892,10.0,10.0,10.0,10.0,10.0,9.994497748028337,9.971596413887747,10.0,9.99088425628645,9.986128411921397,9.996698122145608,10.0,9.99058687055699,9.9902450619515,9.999291188516597,10.0,9.998428400912271,10.0,9.990010453365134,9.975684973907653,9.998317120944169,9.993719893569763,10.0,10.0,10.0,9.980016519959356,10.0,10.0,9.984810591041198,9.993072165406815,10.0,10.0,10.0,9.998685291215232,10.0,10.0,10.0,9.98638595048949,9.989821543467054,10.0,9.989368566186853,0.21612424486565124,0.017862041799283232,0.22,0.0
